"filename", "language", "C++", "Markdown", "HTML", "JSON with Comments", "JSON", "CMake", "Makefile", "CMake Cache", "TypeScript", "Log", "C", "comment", "blank", "total"
"c:\Projects\Appetito\libs\asio\include\asio\detail\thread_context.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 52
"c:\Projects\Appetito\libs\asio\include\asio\detail\thread_group.hpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 100
"c:\Projects\Appetito\libs\asio\include\asio\detail\thread_info_base.hpp", "C++", 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 261
"c:\Projects\Appetito\libs\asio\include\asio\detail\throw_error.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 63
"c:\Projects\Appetito\libs\asio\include\asio\detail\throw_exception.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 56
"c:\Projects\Appetito\libs\asio\include\asio\detail\timer_queue.hpp", "C++", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 48, 390
"c:\Projects\Appetito\libs\asio\include\asio\detail\timer_queue_base.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 69
"c:\Projects\Appetito\libs\asio\include\asio\detail\timer_queue_ptime.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 104
"c:\Projects\Appetito\libs\asio\include\asio\detail\timer_queue_set.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 67
"c:\Projects\Appetito\libs\asio\include\asio\detail\timer_scheduler.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 38
"c:\Projects\Appetito\libs\asio\include\asio\detail\timer_scheduler_fwd.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 43
"c:\Projects\Appetito\libs\asio\include\asio\detail\tss_ptr.hpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 70
"c:\Projects\Appetito\libs\asio\include\asio\detail\type_traits.hpp", "C++", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 165
"c:\Projects\Appetito\libs\asio\include\asio\detail\utility.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 85
"c:\Projects\Appetito\libs\asio\include\asio\detail\variadic_templates.hpp", "C++", 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 295
"c:\Projects\Appetito\libs\asio\include\asio\detail\wait_handler.hpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 91
"c:\Projects\Appetito\libs\asio\include\asio\detail\wait_op.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 50
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_event.hpp", "C++", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 165
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_fd_set_adapter.hpp", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 30, 150
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_fenced_block.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 91
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_global.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 72
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_file_service.hpp", "C++", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 48, 288
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_handle_read_op.hpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 120
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_handle_service.hpp", "C++", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 77, 432
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_handle_write_op.hpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 115
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_io_context.hpp", "C++", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 77, 346
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_null_buffers_op.hpp", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 130
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_operation.hpp", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 97
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_overlapped_op.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 101
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_overlapped_ptr.hpp", "C++", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 172
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_serial_port_service.hpp", "C++", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 41, 234
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_accept_op.hpp", "C++", 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 51, 343
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_connect_op.hpp", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 138
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_recv_op.hpp", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 127
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_recvfrom_op.hpp", "C++", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 136
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_recvmsg_op.hpp", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 128
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_send_op.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 121
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_service.hpp", "C++", 505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 107, 684
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_socket_service_base.hpp", "C++", 567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 135, 831
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_thread_info.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 35
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_iocp_wait_op.hpp", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 131
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_mutex.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 79
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_object_handle_service.hpp", "C++", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 44, 196
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_static_mutex.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 75
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_thread.hpp", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 32, 148
"c:\Projects\Appetito\libs\asio\include\asio\detail\win_tss_ptr.hpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 80
"c:\Projects\Appetito\libs\asio\include\asio\detail\winapp_thread.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 125
"c:\Projects\Appetito\libs\asio\include\asio\detail\wince_thread.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 125
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_async_manager.hpp", "C++", 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 40, 306
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_async_op.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 66
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_resolve_op.hpp", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 126
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_resolver_service.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 37, 213
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_socket_connect_op.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 99
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_socket_recv_op.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 120
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_socket_send_op.hpp", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 111
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_ssocket_service.hpp", "C++", 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 42, 251
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_ssocket_service_base.hpp", "C++", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 63, 363
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_timer_scheduler.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 36, 148
"c:\Projects\Appetito\libs\asio\include\asio\detail\winrt_utils.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 107
"c:\Projects\Appetito\libs\asio\include\asio\detail\winsock_init.hpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 129
"c:\Projects\Appetito\libs\asio\include\asio\detail\work_dispatcher.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 154
"c:\Projects\Appetito\libs\asio\include\asio\detail\wrapped_handler.hpp", "C++", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45, 328
"c:\Projects\Appetito\libs\asio\include\asio\dispatch.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 15, 206
"c:\Projects\Appetito\libs\asio\include\asio\error.hpp", "C++", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 85, 392
"c:\Projects\Appetito\libs\asio\include\asio\error_code.hpp", "C++", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 45, 203
"c:\Projects\Appetito\libs\asio\include\asio\execution.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 49
"c:\Projects\Appetito\libs\asio\include\asio\execution\allocator.hpp", "C++", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 56, 338
"c:\Projects\Appetito\libs\asio\include\asio\execution\any_executor.hpp", "C++", 1974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 262, 2352
"c:\Projects\Appetito\libs\asio\include\asio\execution\bad_executor.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 48
"c:\Projects\Appetito\libs\asio\include\asio\execution\blocking.hpp", "C++", 1253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 227, 1552
"c:\Projects\Appetito\libs\asio\include\asio\execution\blocking_adaptation.hpp", "C++", 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 182, 1213
"c:\Projects\Appetito\libs\asio\include\asio\execution\bulk_execute.hpp", "C++", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 45, 398
"c:\Projects\Appetito\libs\asio\include\asio\execution\bulk_guarantee.hpp", "C++", 965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 177, 1216
"c:\Projects\Appetito\libs\asio\include\asio\execution\connect.hpp", "C++", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 56, 490
"c:\Projects\Appetito\libs\asio\include\asio\execution\context.hpp", "C++", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 46, 234
"c:\Projects\Appetito\libs\asio\include\asio\execution\context_as.hpp", "C++", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 43, 222
"c:\Projects\Appetito\libs\asio\include\asio\execution\detail\as_invocable.hpp", "C++", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 153
"c:\Projects\Appetito\libs\asio\include\asio\execution\detail\as_operation.hpp", "C++", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 106
"c:\Projects\Appetito\libs\asio\include\asio\execution\detail\as_receiver.hpp", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 129
"c:\Projects\Appetito\libs\asio\include\asio\execution\detail\bulk_sender.hpp", "C++", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35, 262
"c:\Projects\Appetito\libs\asio\include\asio\execution\detail\submit_receiver.hpp", "C++", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37, 234
"c:\Projects\Appetito\libs\asio\include\asio\execution\detail\void_receiver.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 91
"c:\Projects\Appetito\libs\asio\include\asio\execution\execute.hpp", "C++", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 41, 284
"c:\Projects\Appetito\libs\asio\include\asio\execution\executor.hpp", "C++", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 45, 253
"c:\Projects\Appetito\libs\asio\include\asio\execution\impl\bad_executor.ipp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 41
"c:\Projects\Appetito\libs\asio\include\asio\execution\impl\receiver_invocation_error.ipp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 37
"c:\Projects\Appetito\libs\asio\include\asio\execution\invocable_archetype.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 72
"c:\Projects\Appetito\libs\asio\include\asio\execution\mapping.hpp", "C++", 882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 165, 1117
"c:\Projects\Appetito\libs\asio\include\asio\execution\occupancy.hpp", "C++", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 44, 227
"c:\Projects\Appetito\libs\asio\include\asio\execution\operation_state.hpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 95
"c:\Projects\Appetito\libs\asio\include\asio\execution\outstanding_work.hpp", "C++", 680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 132, 868
"c:\Projects\Appetito\libs\asio\include\asio\execution\prefer_only.hpp", "C++", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 62, 332
"c:\Projects\Appetito\libs\asio\include\asio\execution\receiver.hpp", "C++", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 52, 281
"c:\Projects\Appetito\libs\asio\include\asio\execution\receiver_invocation_error.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 49
"c:\Projects\Appetito\libs\asio\include\asio\execution\relationship.hpp", "C++", 679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 132, 866
"c:\Projects\Appetito\libs\asio\include\asio\execution\schedule.hpp", "C++", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 43, 288
"c:\Projects\Appetito\libs\asio\include\asio\execution\scheduler.hpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 87
"c:\Projects\Appetito\libs\asio\include\asio\execution\sender.hpp", "C++", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 67, 312
"c:\Projects\Appetito\libs\asio\include\asio\execution\set_done.hpp", "C++", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 40, 251
"c:\Projects\Appetito\libs\asio\include\asio\execution\set_error.hpp", "C++", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 40, 251
"c:\Projects\Appetito\libs\asio\include\asio\execution\set_value.hpp", "C++", 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 66, 484
"c:\Projects\Appetito\libs\asio\include\asio\execution\start.hpp", "C++", 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 40, 248
"c:\Projects\Appetito\libs\asio\include\asio\execution\submit.hpp", "C++", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 53, 451
"c:\Projects\Appetito\libs\asio\include\asio\execution_context.hpp", "C++", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 50, 413
"c:\Projects\Appetito\libs\asio\include\asio\executor.hpp", "C++", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 50, 348
"c:\Projects\Appetito\libs\asio\include\asio\executor_work_guard.hpp", "C++", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 53, 371
"c:\Projects\Appetito\libs\asio\include\asio\experimental\append.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 37
"c:\Projects\Appetito\libs\asio\include\asio\experimental\as_single.hpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 20, 137
"c:\Projects\Appetito\libs\asio\include\asio\experimental\as_tuple.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 37
"c:\Projects\Appetito\libs\asio\include\asio\experimental\awaitable_operators.hpp", "C++", 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 53, 537
"c:\Projects\Appetito\libs\asio\include\asio\experimental\basic_channel.hpp", "C++", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 54, 492
"c:\Projects\Appetito\libs\asio\include\asio\experimental\basic_concurrent_channel.hpp", "C++", 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 54, 492
"c:\Projects\Appetito\libs\asio\include\asio\experimental\cancellation_condition.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 156
"c:\Projects\Appetito\libs\asio\include\asio\experimental\channel.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 71
"c:\Projects\Appetito\libs\asio\include\asio\experimental\channel_error.hpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 85
"c:\Projects\Appetito\libs\asio\include\asio\experimental\channel_traits.hpp", "C++", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 43, 232
"c:\Projects\Appetito\libs\asio\include\asio\experimental\co_spawn.hpp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 18, 188
"c:\Projects\Appetito\libs\asio\include\asio\experimental\concurrent_channel.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 71
"c:\Projects\Appetito\libs\asio\include\asio\experimental\coro.hpp", "C++", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 49, 264
"c:\Projects\Appetito\libs\asio\include\asio\experimental\coro_traits.hpp", "C++", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 40, 229
"c:\Projects\Appetito\libs\asio\include\asio\experimental\deferred.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 37
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_handler.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 71
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_message.hpp", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 123
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_operation.hpp", "C++", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35, 200
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_payload.hpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 94
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_receive_op.hpp", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 113
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_send_functions.hpp", "C++", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 133
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_send_op.hpp", "C++", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 24, 141
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\channel_service.hpp", "C++", 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 76, 498
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\completion_handler_erasure.hpp", "C++", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 195
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\coro_promise_allocator.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 119
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\has_signature.hpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 55
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\impl\channel_service.hpp", "C++", 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60, 610
"c:\Projects\Appetito\libs\asio\include\asio\experimental\detail\partial_promise.hpp", "C++", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 177
"c:\Projects\Appetito\libs\asio\include\asio\experimental\impl\as_single.hpp", "C++", 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36, 230
"c:\Projects\Appetito\libs\asio\include\asio\experimental\impl\channel_error.ipp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 62
"c:\Projects\Appetito\libs\asio\include\asio\experimental\impl\coro.hpp", "C++", 981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 198, 1196
"c:\Projects\Appetito\libs\asio\include\asio\experimental\impl\parallel_group.hpp", "C++", 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 61, 419
"c:\Projects\Appetito\libs\asio\include\asio\experimental\impl\promise.hpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 103
"c:\Projects\Appetito\libs\asio\include\asio\experimental\impl\use_coro.hpp", "C++", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55, 269
"c:\Projects\Appetito\libs\asio\include\asio\experimental\parallel_group.hpp", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 26, 206
"c:\Projects\Appetito\libs\asio\include\asio\experimental\prepend.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 37
"c:\Projects\Appetito\libs\asio\include\asio\experimental\promise.hpp", "C++", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 44, 229
"c:\Projects\Appetito\libs\asio\include\asio\experimental\use_coro.hpp", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 20, 170
"c:\Projects\Appetito\libs\asio\include\asio\file_base.hpp", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 33, 167
"c:\Projects\Appetito\libs\asio\include\asio\generic\basic_endpoint.hpp", "C++", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 31, 194
"c:\Projects\Appetito\libs\asio\include\asio\generic\datagram_protocol.hpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 20, 124
"c:\Projects\Appetito\libs\asio\include\asio\generic\detail\endpoint.hpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 134
"c:\Projects\Appetito\libs\asio\include\asio\generic\detail\impl\endpoint.ipp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 111
"c:\Projects\Appetito\libs\asio\include\asio\generic\raw_protocol.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 20, 122
"c:\Projects\Appetito\libs\asio\include\asio\generic\seq_packet_protocol.hpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 123
"c:\Projects\Appetito\libs\asio\include\asio\generic\stream_protocol.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 21, 128
"c:\Projects\Appetito\libs\asio\include\asio\handler_alloc_hook.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 18, 105
"c:\Projects\Appetito\libs\asio\include\asio\handler_continuation_hook.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 55
"c:\Projects\Appetito\libs\asio\include\asio\handler_invoke_hook.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 19, 112
"c:\Projects\Appetito\libs\asio\include\asio\high_resolution_timer.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 45
"c:\Projects\Appetito\libs\asio\include\asio\impl\any_io_executor.ipp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 130
"c:\Projects\Appetito\libs\asio\include\asio\impl\append.hpp", "C++", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 217
"c:\Projects\Appetito\libs\asio\include\asio\impl\as_tuple.hpp", "C++", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 245
"c:\Projects\Appetito\libs\asio\include\asio\impl\awaitable.hpp", "C++", 906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 179, 1156
"c:\Projects\Appetito\libs\asio\include\asio\impl\buffered_read_stream.hpp", "C++", 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60, 509
"c:\Projects\Appetito\libs\asio\include\asio\impl\buffered_write_stream.hpp", "C++", 415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 59, 489
"c:\Projects\Appetito\libs\asio\include\asio\impl\cancellation_signal.ipp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 97
"c:\Projects\Appetito\libs\asio\include\asio\impl\co_spawn.hpp", "C++", 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 411
